id,target
82ff6f741b,0
75b2f05c48,0
373371c70d,0
8cdfefb395,0
6a3ff36ce0,1
381284c96c,0
abc5a58105,1
47367e7438,1
f93b8b7e89,1
f692ee5d15,0
bbe1ea9540,0
67fe00f080,1
b4b45fba92,1
952703bfe8,1
2a40ed270a,1
76e738fe1e,1
44e82b1cd4,1
1ac5b9c51e,0
77e525b26d,0
76e2a2816f,0
efaa04093e,0
d5ac846df0,0
65f970ef81,0
035c910efe,0
37e1d3d370,1
df399cb072,0
489cb852b1,1
1875488bbc,1
a19e6cc277,0
32df355671,0
a1b1a93b1a,1
7da9ff0e2d,1
2dc20b213b,1
a7b3c814f8,0
0715e41f73,1
8fa88f340b,1
7b23e3abb8,1
5577c3ff02,1
36b774d4cc,0
2f96b5d6b3,0
6533fb76d5,0
c8d8625cfb,0
db4fbc6439,1
3c2fb2c474,0
162d3f5332,1
4d1e3edbbd,1
b5fba067f0,1
5e11163f31,0
d48eec4c89,1
27c9754be8,0
66c58a82bf,1
d2e541bf93,0
b9ac63b949,0
cbe77b9df9,1
12b316483f,1
2f7c8b00a5,0
36d6640447,1
bbb7e266e7,1
4550d0f5e5,1
10ffe57fc1,1
ea344664b6,1
efa244cc77,0
2b648ec80c,1
b21cbcc502,1
e24de353dc,0
4524d1d640,0
a021e606e4,0
7c4cfcb905,0
6c04180f27,1
77aa9c2582,0
82db47c321,0
0d9f6c3fa3,1
133f61cc7e,1
c6baad9bb6,1
443080ec71,1
efe9f69897,1
dc59a3b485,0
f5a4d2429b,1
ff4c1157cd,1
ab6c1e4ffe,1
d2aac05375,1
c96aab2fb2,0
0e04d86849,0
40c1995adc,0
44a5d04022,1
b1208806e8,0
6b4f294ec3,0
533297618d,1
0e6a99e921,1
d4d9500064,1
8a96d41ee6,1
b835441c8a,1
69675b32f7,0
32b903477e,0
5d324336e1,0
93f9f80900,0
7e6a4ee5bd,0
fa728cddf2,1
31f2116873,1
ae7ad1ffcd,1
9a973b5b95,0
640ca5fc37,0
eb93aab97c,0
711f7104fc,1
e778e2eead,0
b7d64ba743,1
be09d69896,0
7520fe9af8,0
59ff19c841,1
400149fee1,1
12893f2834,0
9dea1cdfad,1
a8d2fa4fa4,0
a608f914e2,0
4917a79f64,1
36df836497,0
eaaa1ceb37,0
e5adcb4318,0
742c6ea18b,1
fc0e45a5ef,1
61795fd61a,0
a4d2fb5913,1
937910a0e6,0
e4cfc9ba0d,0
89ca28ec1d,0
a311bf7d85,0
dc3107e30a,0
edcac4d6a1,0
9b82f8730f,0
dc55bb0d18,1
5f2b1c8670,1
7ad5d5032f,1
14aaad1a9f,1
66b225a9a0,1
fd24cae580,0
8db8a45a19,1
7c78252e65,1
be2ebbcd64,0
828a04f95e,0
2763f294de,0
9646dd5384,1
032a7eb382,1
4f42491835,0
294c82ac0a,0
bb9d918c38,0
0ed1f3d88e,0
79037a9f7f,0
1ac9524f01,0
c43a1d3099,1
4fc4531c72,0
dc26edf2a7,0
aaf6de3f99,0
60e1a63f04,1
1a244d720e,1
cc95886c20,1
c1fa3101ff,1
545c09162b,1
85bcaaae15,1
8bceacec17,0
105935a01c,0
25dac18fb4,0
b7d54e0a2a,1
b9b670e8e0,1
1a1abadd5b,0
825d7bef98,0
abb318b80b,0
695944b4c4,1
60f1dc58ec,1
e045606fb8,0
fa0325dfa5,1
83f45e49cf,0
40998c157e,0
afffbdbec8,1
70d6c7498a,1
2a7ff80ebe,1
5d766283a3,1
a8381562c3,0
b6ea75f41a,0
8588cd5c69,1
9abae19269,1
f34d076a3e,0
8263c0d829,0
00389ed72a,0
c762bb1638,0
ec03a0253f,0
a3b50df656,0
698f59fa4c,0
48d1804df3,1
5b8bfe633c,0
e124784560,1
3fb1c7e1a9,1
e5f44d4596,1
f98775ce63,1
eb10b54e2a,1
26d1b4df22,0
895bc6d2e4,0
9063fb32f3,0
041ef6da81,0
3cb9deda06,1
6e1a0ec11a,0
2d8db633f7,1
4af252570c,0
08c133bdbd,0
727e4edf82,0
1cbcc41b09,0
2a6c497418,0
c10748a0d6,1
a75a90cffa,0
a21ad5e84e,1
9c37a801ba,0
aeb7c7e5a4,1
531b6f28ae,0
1b89c27f3a,1
ecd50c5625,0
8ebff6d0e7,1
bd5a709070,0
12e33cc27e,1
28167193ca,0
ad5963e2e9,0
27432cf019,0
e73672a353,0
8e1e91dde7,1
cb28863ed1,0
aec247bc3f,0
c3a8f17961,0
b874146e92,0
d1dc10ef2f,0
5ba3b546e2,0
13ce937a24,1
634c755822,0
90990d4bf5,1
b0e41feb1b,1
cad9c83867,0
37e5e06a1c,1
28393af0aa,0
fcb28b6bb2,1
397e50a384,1
391c81419e,0
d8256ad2f4,0
fff7129b76,1
98ff6d30c2,1
2c0ea73635,1
6c39b4150f,0
2818210a33,1
d498ed5757,1
0cd0acabae,1
b585c316cc,0
f050574c61,1
1727353aad,1
12d053b8de,0
af4d882e7b,0
b126f24059,0
f29ddf4ca7,1
2407dca60f,0
fbcd8d0988,1
1cedd2f975,0
da8907d1a8,1
70e374536e,0
982fc59ece,0
6ef6d80817,1
5523167fd4,0
09f2da9409,0
be07aebb46,0
c7e53e4b20,0
95acbb980e,1
610a1d323d,1
40b6ab6ae3,1
3b66bb9c1c,0
520231dcc7,0
fb731cd425,1
41b2b74a3b,0
b5cfe3c3e1,0
d5513ee591,0
1b86a756b1,0
530ee091b0,1
a82ac4a971,0
4b5c1e1563,1
ccc77d81b5,0
90c3f58c6e,0
728d04a521,1
3221d03e64,1
1ad7d73638,0
7d05d8219e,0
a6ff3e4493,1
b77cae457b,0
15e4745b87,0
e7602165ff,0
c6d50124ee,0
e1be2deaae,0
264a0111f9,0
52e7144422,0
9b0765dac9,0
987397995a,0
2026071348,1
27f937d2d4,0
0042ec94f8,1
2cfbb786e5,0
c889069b87,0
23766cb351,1
0b799e623f,0
7371eae764,1
258b766e33,1
a1fc6ee2f3,1
5bcf83c565,0
9c2f7a3916,1
d7cb4105b6,1
ce2540e6b0,0
13f5146e26,1
93efb52da0,1
c1cf9dba2c,0
ba0ceb43ea,1
aea4175ae0,0
d39e2c8e98,0
218d19a38e,0
627b8437c7,0
ca699cb303,0
ceb2a604f3,1
2bd2dff65f,1
c03139b711,1
0701acaa0e,1
070220353f,0
4a0b003439,0
08b8cb0826,0
bd80107b1c,0
697abac85c,1
161c2333cc,0
cc1f6fe9b6,0
c85bb84541,0
cfa2fa7c0e,1
479b006f18,1
5d2ba9d3a0,0
5292d6a382,1
61e285d672,1
cb5e0b3548,0
e58aa88e23,1
5b2908beed,1
7e73b9e82e,0
f3384ec509,1
0acd539dda,1
806940ebae,1
f2706ce867,0
ae94e5df2b,0
1c890986a4,1
274762df14,0
336d43a7d5,0
181c287e00,0
c422990101,0
65ae5604a7,1
2838cf7a89,1
d6f3f5990a,0
2ad0c73b1e,0
b26c161478,0
d52ba5e7b3,0
888a5d0ffc,0
15445801a6,0
b502f51c1c,0
0cd5139d1d,0
43120eed03,1
3625108fab,0
79629ee555,0
5ca9dded38,0
47c92a9e7f,1
e29126ebd6,1
1f63294829,1
2ba0fc3d08,1
d3c3b424d3,1
8cae5361ff,0
2046a173f8,0
914a6841cf,1
705243bcc2,1
4bc4eaf921,1
379c34b330,0
36a135e977,1
0b8d33f9b6,0
043eb981e8,0
c099f77a66,1
c7318806ba,0
bf7c89da0a,1
ca5c901440,0
7e1fff9cf9,0
34e6453904,0
66d181b7df,1
49134e31c9,0
59be6b2184,1
2c58e5a40d,1
a896185166,0
c42133fb9e,1
e30cdda570,0
3d91b0f573,1
617fba0f7a,1
c5a0edd7ce,0
df0d997bd4,1
06ba52d286,0
1cce1feb2b,0
c11354fac8,1
aec39b3937,0
9ebb72d8ee,0
7acfb4d14c,1
343dda071b,1
7ecc1a7647,1
d81b010a96,0
b5475f9cd6,0
0d4f6f555e,1
4fab24b87d,0
b893ef6e57,0
3c8f772042,0
7283c0753e,0
127aa9572e,0
6aed5fbfed,0
92319cf4d4,1
01f924c096,0
6c4fa5a629,1
05af0c1e94,1
a761749482,0
729d724d2e,0
2b9e1e3867,1
e1eff16b9a,0
00046aeb49,1
3c5035a742,0
8887e5a367,1
6abbeaf3d6,1
153de3ed3a,0
c59f9a815a,0
7bd0146d59,0
43c138df26,1
22137f35e9,0
8774c74713,1
0d1b1e430f,1
8c3cd4c197,0
068764e2a6,0
6b5666c86f,0
5320a61b6e,0
1af6ff5143,1
bd481758f9,0
c2d4300188,0
3c4af4dfe8,0
7333f54d64,1
908df4fca2,0
2a41e51433,1
15eb3ef7ae,1
7bb78709d7,1
25ca2b4005,0
355a9f2c25,0
e7c3395ca3,1
0cbab8694d,1
b950ca6cd6,0
af11f5e16d,0
5cf40a084a,0
e21f8d8b08,1
f94a458a5b,1
bb1ea1f56b,0
03bf5a6490,0
5d5a8625d3,1
ef80559606,1
44b15b528c,1
f88445bb60,1
37f178a183,1
9b5aad62c8,0
5738c49d3b,1
7fce19a240,1
1656931f65,1
eb04a63f7d,0
c7de203243,1
2e8780d2b3,0
0004a85055,1
26a6001880,1
519c1e95fa,1
b56aa2346f,1
9836f6343b,0
51326f0596,1
38d5380bf4,1
ad1be87c23,0
640e222c7a,0
9c721c05db,0
2c140894b7,1
5f66dd5d74,1
35a8f258ac,1
fbc6c30473,0
6d012d5fd7,0
cbf20dc1b5,1
9715f31a9d,0
3db5162a6e,0
fc958cdb09,1
dace68bc9c,1
b504cbadf9,1
dd14468460,0
36f958389f,1
7212e38fc6,0
392de2f9f7,1
1658538572,1
b77e42feed,0
39926e3702,1
4b80e86c7a,0
ea9d22ec5f,0
e9772d07be,1
4d6f07cab3,1
c51ad1a7c7,1
3b563edcdd,1
83b6185284,1
f90875397d,1
3ed8cd1bfd,0
6a0ab8db79,1
e9c6835260,1
b57579991b,0
4568257a33,0
422ae5b704,1
b73c03bebf,0
a5c76d1418,0
3328fb9b40,0
fe97e532ed,0
62b7e14ff3,0
9b2cad85f5,0
ce92fa378a,0
901f56e000,0
b372ee3d0d,0
88a230d3d4,1
b1361f86aa,0
db35e15bf6,1
6254071368,1
b642684d49,1
dc1c56efe1,0
36f984093c,1
0848c7e007,1
57d0146695,0
2718f74a6a,1
30cf7291b1,0
1c943ef05a,0
5722f9d364,1
0d996f9f9f,0
466e6b0a87,0
0f912eb1bd,1
d6096346fa,0
95b4d95c89,1
f8b7051ce6,1
c32cbb106b,0
22c58ee733,0
625d4dd0f1,1
dcc9a3785c,1
881acd2eaf,0
cce248a459,0
296f01bcc5,0
83300bae15,0
18566107ec,0
f2f5cb7ef0,1
f094a80179,0
9b64f8612c,0
82955268b9,0
f276b70020,1
c76b454a8b,0
ad8c036ed6,0
dd0596129e,0
c9709d4037,1
173df9f0f8,1
1248c0774b,1
8ceaabd587,1
e3cae3dde0,1
1099a5a4a1,0
b43aad9b58,1
5d2a24997f,0
fda0f669ca,1
9787f7d175,1
237cfc21ab,0
994615703c,0
7abdb25c9c,1
84c11cfe1f,1
e44d88e7f9,1
5f2295c51c,0
b91fd22f29,0
99de480dca,0
9b84632d95,0
9591d9db4c,1
c8d728225f,1
789b1d2561,0
dfe5e70c66,1
ab139de9f6,0
522035d7e6,1
8339d8721a,1
96b0f9db69,0
0ade58dde7,0
20992c961d,1
8af9ccc9f0,0
f19f27f01c,1
a0dc2294b0,0
2511f449ba,0
593ce5cae8,0
4ad64f3fc4,0
f45d0a0529,1
4bba299173,1
eb3095b761,1
f061ef9d4f,1
05552e5b6a,0
1470ca18f2,0
175ee1c844,1
8f3381b4bc,0
ffaac6986a,1
d4561b26e3,1
79f9f878ed,1
5ee87f60c5,0
44dbe9df7b,0
acae0d34bf,0
b74479d425,0
32b2d56bdd,0
ba13707543,0
d679a7ccbe,0
59f1f4277b,1
dbe13200f0,1
87555f2644,1
0b8b9275eb,0
3b5fff4718,0
41ceb93bf0,0
edd3948161,1
40c0ce7aa5,1
2507ad299e,1
d01f4f2891,0
7d636e8ff1,0
617c6b2c96,0
cffe156f24,0
4e88134d46,1
cb7c944cb9,1
7074c24480,1
b577315aea,1
b5ecb79d74,0
489cca78eb,0
1642a6ff30,1
a6e28aea53,0
40400a108a,1
b4fe270460,1
30ada13582,0
1398b67f83,1
580ca3dc70,0
9ea94a0293,1
8dc36ca473,0
8358a30e1c,0
ede45d6c16,1
ee141653bf,0
3c4a79b7de,1
853ff60e83,0
fdec355e50,0
ff358c3815,0
e4f419f82c,0
17690e5545,0
cfb9477c51,0
9031cbfeb8,1
50c50fa8f9,0
26f4d6d27e,1
b4143c6638,0
ce8d1a4572,0
70c4936eb8,1
662fdddec7,0
3cd7b2b83b,0
33652a0236,1
65bb38431e,0
352f47f60b,0
2173dab12d,1
aa2c46fa29,1
a9d40d27d0,1
bf2434efcc,1
e4f291d82c,1
4b58aa0670,1
c948853f45,0
f00f77987c,0
6ed6a7e9e7,1
a443b254ad,1
76be9f1a58,1
3e4c253571,0
7d881865b4,1
a40d54b4c4,0
723912a80a,0
1abddecee0,1
b2a140474d,1
fdc20ca909,1
8d491ad556,1
5ec7af7b8c,1
9665f476af,1
00819cc597,1
96c517899c,1
8498970ca5,1
514953b010,1
9c684b0b59,0
929814679d,0
d17aecfbfc,0
83234ba1f5,0
4e3eb54653,1
2927dd507a,1
fc33209484,1
6d2db769c8,0
385432bd66,1
f9a2e8fba6,0
3e30a7669a,1
2ed83a0a61,1
e67aee6fc8,1
81ca6826c7,1
1529f5e262,1
748b61ad6f,1
51a1914d3d,0
39a0b4b5ca,1
f9cfa508e7,1
2394098f7d,0
84a54cecbc,1
f52c7fa18e,0
5ad6a5fdf8,1
49bb3dc488,0
eb0c9637c0,0
317b66f83d,1
e0d2c99de1,0
10218a6282,1
d50ae4ef89,0
90a38d1d76,1
32bc80c507,0
2fba5f358c,1
e70b9c9583,0
5e4e3b8ac9,1
c3b8ea868e,1
abcde52d7c,0
06e61a1501,1
1e6c3ac724,1
0b98ecaaa8,1
d3e2d971e8,1
66b0b12dc6,0
6675eb242f,1
d8ea6a5947,1
f8601ed9f9,1
1812dab99d,0
425731751e,1
a0c1744164,0
2dbf0b08ed,1
11eadd9433,0
c64ad5a8d5,1
6643aaeddf,0
eb2d8e2fa1,1
9bc6d9977b,1
dd7500e7de,1
3c2df5df3a,0
27bbb68389,1
3b0cb95533,1
a65f08e3e1,1
8ce403cde8,1
6940d6db17,0
f739b1f1d9,1
53c75fdbc9,1
e431dd92c0,1
efbcbc3b7c,0
b12f8eee35,0
718b29e65b,1
47e11f2af2,0
10a1930ac2,0
e2efd04db3,1
0c74872f80,1
a07d6d5b5b,1
f2fe84f37a,1
37d6a1cf16,0
7ba1b0e410,0
9624ff11a2,1
cf29b731ed,1
8b8db20c98,0
c82c66384a,0
b463f3844d,0
6290a3d093,1
3a80ca50d1,0
38e5a1e9b0,0
bfc80814c9,1
b3c86ed741,0
8b7d658ab6,1
00f81d9bcc,1
168bb6423d,0
a74bdf6737,1
4fa12acb00,0
14084962ab,1
d7fc60228c,1
dfe6f05f0b,1
2600a15f5c,0
d720f3c81e,0
6e2c20f3ba,0
99012a24a2,1
a7d986d8d9,1
f73021cf4d,1
1a7e03283e,1
916a583de7,1
00f944bc28,1
9845ef8b1a,1
019aa17684,1
2cc00d112d,1
e9bbd59300,0
217a1cf5c2,0
727d8d3e05,1
83d4a6c228,0
d4a669e12c,0
58710f5c21,0
8eafe43894,0
b4f026cb3b,1
26d31f545e,0
0bc016ee05,1
1433f552e1,0
5d81f9a5f7,0
a86ae37c7b,0
2c88635509,1
3c522dee33,0
8cebd680c4,0
00044e738f,0
a6e6bb55bb,0
9cdd2f35b0,1
ebe2f48d52,1
94444b1d47,0
748730bff0,1
3287aef736,1
76b2465f97,0
167d91a7d4,0
57cfbb2251,0
1ba2089624,1
bb6132c459,1
ab8bdd5cb3,0
d5961d66c5,0
9f7cb300c1,1
407358db23,1
b3205f276c,0
6ec087794c,0
49214b75a2,1
9d36e70979,0
d47819afe7,1
b09666e1db,1
84b12a5a54,1
97eb56bab6,0
8fd862fec9,1
e8b3706b6f,1
5012306736,0
2d84a59de8,1
cbec78f14e,0
25b5516e53,1
d038ded600,1
9bb2f386fc,0
6f643ce324,0
8ee7767dfd,1
a8811688ba,0
3bb5ea654e,0
a10a23f497,1
7581ce51f0,0
0045f7155b,0
263c4480b1,1
4cd8488417,0
60c9337dbb,1
21471130f0,1
0dc210d341,0
17c751fcee,0
7076ccafaa,0
f1f3d211f6,1
744957d36a,0
fb6e494c1a,0
460d72bfe9,0
7d721bf422,1
eb9323e365,0
da8ac10562,1
de1f6b17ad,1
166adaa48c,0
ac42fd8c90,1
2b5683c7d3,1
e095f5b783,1
3f7c62b87c,1
b1d03d007d,0
ab9375dbaf,1
33bc5e8d1a,1
270eaaa24f,0
0f479bac29,1
2f2a6bad0c,0
880e0bdc37,0
0c7e315c99,1
905663b719,0
abdfaf9177,0
63f193631b,0
dc6974a16e,1
87402294ec,1
c47f423a7d,1
b83e7127d1,0
a60d3e6f75,1
c561925bb9,1
04cb3b79c3,0
f8b73ee46f,1
6a124c3cf8,1
1d6cee7fc4,0
44ddfba766,0
eef3280d6c,1
64e288951a,0
415f214626,1
72499d7a95,0
723cb29d1c,0
c7e9a42ff9,0
7d834a6186,0
25b47c80b9,1
cd9403be3c,0
3a94789d9b,0
96b86537cb,0
f207b3596c,1
016e36da36,0
14973c397d,1
0e3a1cba11,1
67a09591c0,0
e2be527b64,0
5e76767559,0
9c26bc8f02,1
352fc1c4f3,0
49592f2172,0
3d6e23bfca,1
de7036a341,0
8cc005b6d1,0
b2e222605b,1
8fc0501cb4,1
9a1ed241f0,0
83025b45c0,1
74a439abb1,0
a7d87107f1,0
84082672ad,1
1184c49c6e,1
8d928d0b6b,0
ef5e224610,0
88d3fa2ada,1
feef05393b,1
d390bf4174,1
c86a63bd33,1
9be3556a2f,1
62417c241a,1
56e1244d27,0
0c30fd2757,1
9d78d99d20,0
92a63741e1,1
734cc0b17c,1
60836b13e1,0
9615c8cfbd,0
6bbb3da8f3,1
593cc39251,0
420a0bc23d,0
eff269ef7f,0
e60af4aeb4,1
90029365c9,1
dc448fc8b7,0
be57ed321b,0
b267836053,1
3e7b31b09e,1
2bdb2211cd,1
571a0c9121,1
7dc7f09ce5,0
924cb0a15a,0
babfb2024e,1
2466d86ad6,0
ebaa5b9502,0
33dccc3a8a,0
7d882e7317,1
d518aedd60,1
5b40c794cf,0
7498e42ceb,0
1fdbb779b0,0
c52f17db2d,1
0986b85c31,1
07f8cb599f,1
8f2f02369d,1
bf2e57446e,0
97802ae44c,1
c73b9eeb42,1
1d5df49fa4,0
73b2ffc0af,0
bc6b8189bd,1
fbd79819f2,1
547dd3e39f,0
cc1693ee6d,1
2f789638c9,0
e49b49dbb1,0
af025161d3,1
78672abb53,1
f20cbb6010,1
b7505307a0,1
3abc36d72b,0
17be678a76,0
6c167c454e,0
9f563d2ef4,1
0a61279627,1
ee57b02283,1
4a046de729,0
6889188bfa,0
3894054fdf,0
1042c4dab6,0
b05d76cad1,1
effad1bd73,0
5168c4dffe,1
63fdf10afd,0
42503ceb70,0
42e5768dfd,1
3ae89c40b1,1
36bab68d00,0
533e366370,0
3d1702b0ac,0
fb9b49a8a0,1
c913c91e5a,0
7a8e4299bf,1
5244225d14,1
ad29657ca2,1
5e0f9ea9ee,0
7f9b58944a,1
47b19af28f,0
7a56a7f060,1
9bba0068d8,1
b4c02a4390,0
64cf93fbdb,0
fe00fbcc46,0
3185e4aabc,0
ef595812b8,0
0daa8d90aa,0
4b3eb6e8b5,0
a3538ad14b,1
6b1b62659c,1
f0d763291b,0
4cea4c1051,1
fa1d806709,0
4be9fbe9e7,1
42a6a5e942,1
1d8cb3bbbc,1
63638088be,1
88a4f855dc,0
f2eac79807,0
9384721293,0
cb5f4bd507,0
5059751c1d,0
ad333a84e4,1
2134eed7ec,0
58af0d4877,0
6228ee43c4,0
b02a9fb1b0,0
aab5190d82,0
1387ed6e71,1
56130b2236,0
9bc14d1ba0,0
094693e3e2,0
137ed1fdf6,0
3c109f484b,0
f37e89e2b2,1
035a0dc47e,1
770c03b243,1
339b5d9845,1
0e81661777,0
dbbf19d595,0
3888f11ec7,0
065048f2dd,1
0e9f49aff3,0
ca26b6d6b4,0
e3125c8e8a,1
aaa48f4600,0
9f5da0b12b,1
077228c3ec,0
dafa85577e,1
f37a1762eb,0
bfbd99885b,1
b489effe5e,0
548c409815,0
0e4ae6e4f5,0
ca0401399f,0
66d8708254,1
8f92306a8c,1
594b1fe210,1
29226310b3,1
9ba9e3b29a,0
b3a7fbe98b,1
419a70bd40,0
a68bb2b34d,1
7745181205,1
32be9d8e63,0
f8de5159d4,1
d3f1f42385,0
aaef6b94bf,1
370caff84f,1
ee44317186,1
3a77fea0df,0
d049587fd9,1
ef34a131e8,1
1c139a9d47,1
0142002cca,0
c8f4d0fd7b,1
49bc9f676c,1
ae0ddd5f68,0
c837a97e4a,0
f38e006229,1
20a31ea9f2,1
ed2c80a855,1
db040cc4ec,0
b97979aa3e,0
54ff3ce32d,1
c68a7d856c,0
b590be2225,1
07b655e737,0
0a28f493e4,0
ab593d3715,0
834f6d6083,0
9d382e6413,1
3b224cfd3a,1
1170e8d90a,1
6343f827e0,1
8f60a4a9d6,0
738f0039c8,1
0634870f6e,0
c6e6814d09,0
6c91a80c01,0
5ef8ab9119,1
d4f54a8c28,0
60f9a54956,1
fd649d5b1e,0
1256dd341c,1
e5c74e012e,1
9c0624eb73,1
9bfc1e8078,0
dcc2dfb1da,1
282cd276b0,0
8dd2d28f94,0
1990895e43,1
b6020deb09,1
397e3f2213,1
103034fda4,0
eff94642b8,0
80d59de22e,1
1079d70912,1
30cff7808a,0
74a42b31c7,1
3373bca3b0,0
302b76131c,0
cc267f48f4,0
7a57f70903,1
a8eea3794d,1
2e5a883570,1
b69d72a878,0
642f4c99b4,1
05d4788c4f,1
bb096b0c27,1
4cda1fe03d,0
b96481e1d3,1
7241da49d3,0
ba8e39595c,0
2e4ce9828d,0
6d69951960,0
f9cd1a6a03,0
2825855d04,0
d3c7d3a463,1
a0186150b2,0
c38ba5deb9,0
8492f74e12,1
2c79bfb0ba,0
9e105e8896,1
7719ea57f7,0
11d2b6ba6c,0
10f071d5c1,1
bd7756c73b,1
93bc097f0b,0
1fd70223b4,1
a9f550c699,0
fd94fcd1df,1
323b3f738b,1
b2d7a81f79,0
fc08deef99,1
cec4aab466,0
97a1b6cccd,0
e2061edf18,1
ac50a089b1,1
8b61e4c082,1
9c580d20ac,0
c849c1cc28,0
1a1645a6d3,1
97bc5a68ef,1
e26a5d436a,0
af63a66acc,0
7040a68706,0
6a0ec777b7,0
b4d7745254,1
493b900255,0
cb6d6e78b9,1
666db31b34,0
9ee1a2accb,1
1227ded216,0
7c13fa2b69,0
4f03f84ee8,0
07dfc0dfd7,1
4dde63e880,1
c8bd57108a,1
ff87f1dd6e,0
158b0ec0dd,1
a1e9aa9ad9,1
0c9eed8d05,1
10c4d017c3,0
94e33652a3,0
510f3106b4,0
bf1b8e38d4,1
d79a14d4d3,1
c199260476,0
add8684126,1
3f36b30182,1
19912059f3,0
dcf22a06cd,1
07cea2e70a,0
4e517f461b,0
f1b9ca8123,0
7eef718a3d,1
09f0369f7e,0
022a5843c6,0
2e0ba073b8,0
d7a44d249e,1
671bf544e2,1
bfd553eb48,0
da016d9607,0
52ee4f7c29,0
7c77dc7e0c,0
20685ed535,0
6a7f202dc8,1
7fc5b943a0,0
9b95537a71,1
93be0e5f67,1
767a37b1fc,1
5345a029a9,1
6822650e52,0
92b6f9fadf,1
4222f36940,1
280b027277,0
2abde6baa5,0
57720664b0,0
0b791efa32,1
1c27148822,1
916a63a14c,0
6bf0ad0402,1
1b5b4db89f,0
6d21186682,0
80397f8b6c,0
bfc4d23967,1
f2e4461f24,1
5f0525cb4c,0
6fac803461,1
5c47e68589,1
1263cfbf34,0
f3b444a20f,1
bbc56fbac1,0
252b0ac085,0
e1bb47d474,0
401bee0e9f,0
7c156dd86e,0
d2266e2e16,0
f8a755c328,0
f512e6e629,0
d89853016f,1
263f232fbb,1
1172344bd9,1
c1ce0b414c,0
91e346c4b1,0
58448a5d3d,1
49c445b84b,0
7db124a64d,0
19e8d2152a,1
a896ffc3d4,1
d5cbb7822c,1
103f64507c,1
0a6a475e3e,0
75d836d2bb,0
b6dc0d5e42,0
7711b01d7e,1
ed9c16fa6b,1
a939c335f1,1
597bbefbfd,1
0bd8d9cde4,0
43b48fbc97,0
a188020fa1,1
f3ef3b5760,1
8a05a7aa55,1
85e876c8e8,1
7e64ab8a06,1
12f7711f76,1
57c207993a,0
bda27c26b9,0
aae35cf9c0,0
d9a18709f0,0
d5170f0bd2,1
b2e78dc75e,0
932956c192,1
5b3ed653a1,0
dbbead3f1b,0
76674d0e51,0
53a5f1a51f,0
93a8f79ce6,0
0f8f2a409c,1
b3df2ce768,0
7f48ad2d9f,1
f97d6d0316,1
60a84605d6,0
374edf3a3e,1
20a2fd309e,0
ad88125bea,1
db11c88c9e,1
30c1622e2b,1
fb7cea9439,0
e78093dde9,0
5c004f31f2,0
a7e29699d5,1
0c24007ef3,1
3102db3318,0
c214620e0b,1
8b9f0ef74e,1
8aa5a55c70,1
56d4e23549,0
978d2e8203,1
bf315bb526,0
70ea3bd7ff,1
06ab5c4f99,1
df0e9831af,1
aa3ef5c46c,1
9e1c9a3861,0
4b138cf130,0
b1c7d02967,1
b8a80469ae,1
aff834d8da,1
89af44de8b,0
6e1d07b5ff,1
24b61ae218,1
1673212729,1
5858907886,1
1b2b9b6cf8,0
ac60339e61,1
b72b8310c5,1
cfa7c39703,1
72b234abd8,0
9aff9f9c17,1
d22d6a5c48,0
c9cd788a38,1
6f72b82590,0
faaa626a31,1
f2b8a977d3,1
22557b7b72,0
eb7a9c86a1,0
722490ad62,1
9d09419a19,0
8e610bf548,1
6a69b843c8,1
3d38acac4b,0
f83c932bf1,0
f1fef5e532,1
0c0c19841a,1
f21053a052,0
3e10f6b428,1
3ce249a59a,0
097c434c47,0
d39771718c,0
332e4e4041,0
ec1212d1e1,1
effabee708,1
f782659510,0
cfae9529c7,1
650b48ce70,0
2524154685,0
a713003d10,1
da15de6398,0
0786db8829,0
b3bdfee1e5,0
9fdd4b6bc4,1
ed151fdb76,1
870fab1a39,1
cffc54b312,0
5a76192cd3,0
57c4a450a8,0
9195608873,0
902dcaa5d3,0
169b8975df,0
243aee0f6e,0
fad08149c3,0
040c15a619,0
17285c4c40,1
15be31c18f,1
f813a85ac0,1
08ffe3a4de,0
93e1cf24f1,0
96b8913aac,1
eb38591d24,0
7da8f9f750,1
473ee28c40,0
a64100d7a7,1
1e4b59baec,0
1caa1e3331,1
64ee5b3fc5,1
76595cd2ad,0
6831512d3f,0
057a82eedb,0
4c31430afc,0
06a5c38654,1
4f6a63e169,0
cdc45e6827,1
35a05d4345,0
4be7000f6b,1
7afdef54ef,0
c6adefd63c,1
eb5e33f500,0
0eeb7b30ff,0
a5339b5877,0
ff0ba93b0f,1
a1e19ed7f7,1
45abd0f3a9,0
ac63faf7ce,1
367e356448,1
659d2d3782,0
5a6adec1d4,1
a27e4b5cac,0
f2503954dc,0
ba66148d3c,0
a642621f68,1
0a3f4e345d,1
61ad5c443c,0
8b0be8ca03,0
3d84545e4a,0
ec0d1a4d75,1
9ac342cd02,1
101f3e65ea,0
7a3dd23371,0
482cd4f95d,1
74bf97a4b8,1
ad1a7f9d3b,1
e557f60f4a,0
847ec1b8b2,0
be687095b8,0
a5d31275eb,0
0a112064d4,1
90c6f20f69,1
07316d8614,1
f64d5a0ed5,0
d9c686d47e,0
244728f549,0
cc1b328efa,0
36cdf74614,1
8931df397e,1
f6e82af5a0,0
2f0097ad67,0
d9eaff8fa2,0
a24c3c6082,1
